"Site","Month","Species","total","nsurveys","freq"
"Magnuson",8,"Steller's Jay",9,358,0.0251396648044693
"Magnuson",8,"Thayer's Gull",2,358,0.00558659217877095
"Magnuson",8,"Tree Swallow",8,358,0.0223463687150838
"Magnuson",8,"Vaux's Swift",154,358,0.430167597765363
"Magnuson",8,"Violet-green Swallow",37,358,0.103351955307263
"Magnuson",8,"Warbling Vireo",2,358,0.00558659217877095
"Magnuson",8,"Western Tanager",5,358,0.0139664804469274
"Magnuson",8,"Western Wood-Pewee",1,358,0.00279329608938547
"Magnuson",8,"White-crowned Sparrow",35,358,0.0977653631284916
"Magnuson",8,"Willow Flycatcher",16,358,0.0446927374301676
"Magnuson",8,"Wilson's Warbler",4,358,0.0111731843575419
"Magnuson",8,"Wood Duck",1,358,0.00279329608938547
"Magnuson",8,"Yellow Warbler",4,358,0.0111731843575419
"Magnuson",8,"Yellow-rumped Warbler",1,358,0.00279329608938547
"Magnuson",9,"American Coot",12,332,0.036144578313253
"Magnuson",9,"American Crow",244,332,0.734939759036145
"Magnuson",9,"American Goldfinch",57,332,0.171686746987952
"Magnuson",9,"American Pipit",4,332,0.0120481927710843
"Magnuson",9,"American Robin",80,332,0.240963855421687
"Magnuson",9,"Anna's Hummingbird",75,332,0.225903614457831
"Magnuson",9,"Barn Swallow",343,332,1.03313253012048
"Magnuson",9,"Belted Kingfisher",2,332,0.00602409638554217
"Magnuson",9,"Bewick's Wren",95,332,0.286144578313253
"Magnuson",9,"Black-capped Chickadee",202,332,0.608433734939759
"Magnuson",9,"Black-throated Gray Warbler",3,332,0.00903614457831325
"Magnuson",9,"Blue Jay",1,332,0.00301204819277108
"Magnuson",9,"Bonaparte's Gull",1,332,0.00301204819277108
"Magnuson",9,"Brown Creeper",1,332,0.00301204819277108
"Magnuson",9,"Bufflehead",1,332,0.00301204819277108
"Magnuson",9,"Bushtit",112,332,0.337349397590361
"Magnuson",9,"California Gull",225,332,0.677710843373494
"Magnuson",9,"California Quail",21,332,0.0632530120481928
"Magnuson",9,"Canada Goose",260,332,0.783132530120482
"Magnuson",9,"Cedar Waxwing",172,332,0.518072289156627
"Magnuson",9,"Chestnut-backed Chickadee",1,332,0.00301204819277108
"Magnuson",9,"Cinnamon Teal",1,332,0.00301204819277108
"Magnuson",9,"Cliff Swallow",53,332,0.159638554216867
"Magnuson",9,"Common Merganser",15,332,0.0451807228915663
"Magnuson",9,"Common Tern",3,332,0.00903614457831325
"Magnuson",9,"Common Yellowthroat",4,332,0.0120481927710843
"Magnuson",9,"Cooper's Hawk",6,332,0.0180722891566265
"Magnuson",9,"Dark-eyed Junco",5,332,0.0150602409638554
"Magnuson",9,"Double-crested Cormorant",5,332,0.0150602409638554
"Magnuson",9,"Downy Woodpecker",15,332,0.0451807228915663
"Magnuson",9,"European Starling",448,332,1.34939759036145
"Magnuson",9,"Fox Sparrow",3,332,0.00903614457831325
"Magnuson",9,"Gadwall",13,332,0.0391566265060241
"Magnuson",9,"Glaucous-winged Gull",53,332,0.159638554216867
"Magnuson",9,"Glaucous-winged x Western Gull",1,332,0.00301204819277108
"Magnuson",9,"Golden-crowned Kinglet",1,332,0.00301204819277108
"Magnuson",9,"Golden-crowned Sparrow",5,332,0.0150602409638554
"Magnuson",9,"Great Blue Heron",7,332,0.0210843373493976
"Magnuson",9,"Greater Scaup",1,332,0.00301204819277108
"Magnuson",9,"Greater White-fronted Goose",1,332,0.00301204819277108
"Magnuson",9,"Greater Yellowlegs",2,332,0.00602409638554217
"Magnuson",9,"Hammond's Flycatcher",2,332,0.00602409638554217
"Magnuson",9,"Hooded Merganser",15,332,0.0451807228915663
"Magnuson",9,"Horned Grebe",5,332,0.0150602409638554
"Magnuson",9,"Horned Lark",1,332,0.00301204819277108
"Magnuson",9,"House Finch",832,332,2.50602409638554
"Magnuson",9,"House Sparrow",39,332,0.117469879518072
"Magnuson",9,"Killdeer",31,332,0.0933734939759036
"Magnuson",9,"Lincoln's Sparrow",4,332,0.0120481927710843
"Magnuson",9,"Mallard",244,332,0.734939759036145
"Magnuson",9,"Merlin",1,332,0.00301204819277108
"Magnuson",9,"Mew Gull",4,332,0.0120481927710843
"Magnuson",9,"Northern Flicker",40,332,0.120481927710843
"Magnuson",9,"Northern Pintail",1,332,0.00301204819277108
"Magnuson",9,"Orange-crowned Warbler",33,332,0.0993975903614458
"Magnuson",9,"Pacific-slope Flycatcher",2,332,0.00602409638554217
"Magnuson",9,"Pectoral Sandpiper",1,332,0.00301204819277108
"Magnuson",9,"Peregrine Falcon",1,332,0.00301204819277108
"Magnuson",9,"Pine Siskin",2,332,0.00602409638554217
"Magnuson",9,"Red-breasted Merganser",4,332,0.0120481927710843
"Magnuson",9,"Red-breasted Nuthatch",1,332,0.00301204819277108
"Magnuson",9,"Red-necked Grebe",1,332,0.00301204819277108
"Magnuson",9,"Red-tailed Hawk",1,332,0.00301204819277108
"Magnuson",9,"Red-winged Blackbird",17,332,0.0512048192771084
"Magnuson",9,"Ring-billed Gull",139,332,0.418674698795181
"Magnuson",9,"Rock Pigeon",79,332,0.237951807228916
"Magnuson",9,"Ruby-crowned Kinglet",4,332,0.0120481927710843
"Magnuson",9,"Savannah Sparrow",49,332,0.147590361445783
"Magnuson",9,"Sharp-shinned Hawk",3,332,0.00903614457831325
"Magnuson",9,"Song Sparrow",57,332,0.171686746987952
"Magnuson",9,"Spotted Sandpiper",1,332,0.00301204819277108
"Magnuson",9,"Spotted Towhee",61,332,0.183734939759036
"Magnuson",9,"Steller's Jay",39,332,0.117469879518072
"Magnuson",9,"Tree Swallow",16,332,0.0481927710843374
"Magnuson",9,"Vaux's Swift",133,332,0.400602409638554
"Magnuson",9,"Violet-green Swallow",8,332,0.0240963855421687
"Magnuson",9,"Warbling Vireo",5,332,0.0150602409638554
"Magnuson",9,"Western Grebe",4,332,0.0120481927710843
"Magnuson",9,"Western Gull",8,332,0.0240963855421687
"Magnuson",9,"Western Sandpiper",1,332,0.00301204819277108
"Magnuson",9,"Western Tanager",2,332,0.00602409638554217
"Magnuson",9,"White-crowned Sparrow",24,332,0.072289156626506
"Magnuson",9,"Willow Flycatcher",2,332,0.00602409638554217
"Magnuson",9,"Wilson's Warbler",3,332,0.00903614457831325
"Magnuson",9,"Yellow Warbler",25,332,0.0753012048192771
"Magnuson",9,"Yellow-rumped Warbler",4,332,0.0120481927710843
"Magnuson",10,"American Coot",403,323,1.24767801857585
"Magnuson",10,"American Crow",256,323,0.792569659442725
"Magnuson",10,"American Goldfinch",36,323,0.111455108359133
"Magnuson",10,"American Pipit",1,323,0.00309597523219814
"Magnuson",10,"American Robin",249,323,0.770897832817337
"Magnuson",10,"American Wigeon",4,323,0.0123839009287926
"Magnuson",10,"Anna's Hummingbird",44,323,0.136222910216718
"Magnuson",10,"Bald Eagle",3,323,0.00928792569659443
"Magnuson",10,"Band-tailed Pigeon",5,323,0.0154798761609907
"Magnuson",10,"Barn Swallow",1,323,0.00309597523219814
"Magnuson",10,"Belted Kingfisher",3,323,0.00928792569659443
"Magnuson",10,"Bewick's Wren",72,323,0.222910216718266
"Magnuson",10,"Black-capped Chickadee",152,323,0.470588235294118
"Magnuson",10,"Brewer's Blackbird",1,323,0.00309597523219814
"Magnuson",10,"Bushtit",175,323,0.541795665634675
"Magnuson",10,"California Gull",202,323,0.625386996904025
"Magnuson",10,"California Quail",2,323,0.00619195046439629
"Magnuson",10,"Canada Goose",404,323,1.25077399380805
"Magnuson",10,"Cedar Waxwing",354,323,1.09597523219814
"Magnuson",10,"Common Goldeneye",1,323,0.00309597523219814
"Magnuson",10,"Common Loon",1,323,0.00309597523219814
"Magnuson",10,"Common Merganser",10,323,0.0309597523219814
"Magnuson",10,"Cooper's Hawk",1,323,0.00309597523219814
"Magnuson",10,"Dark-eyed Junco",28,323,0.086687306501548
"Magnuson",10,"Double-crested Cormorant",35,323,0.108359133126935
"Magnuson",10,"Downy Woodpecker",5,323,0.0154798761609907
"Magnuson",10,"European Starling",935,323,2.89473684210526
"Magnuson",10,"Evening Grosbeak",3,323,0.00928792569659443
"Magnuson",10,"Fox Sparrow",73,323,0.226006191950464
"Magnuson",10,"Gadwall",41,323,0.126934984520124
"Magnuson",10,"Glaucous-winged Gull",99,323,0.306501547987616
"Magnuson",10,"Glaucous-winged x Western Gull",17,323,0.0526315789473684
"Magnuson",10,"Golden-crowned Kinglet",25,323,0.0773993808049536
"Magnuson",10,"Golden-crowned Sparrow",81,323,0.25077399380805
"Magnuson",10,"Great Blue Heron",5,323,0.0154798761609907
"Magnuson",10,"Greater Scaup",21,323,0.065015479876161
"Magnuson",10,"Greater White-fronted Goose",1,323,0.00309597523219814
"Magnuson",10,"Green-winged Teal",3,323,0.00928792569659443
"Magnuson",10,"Hermit Thrush",2,323,0.00619195046439629
"Magnuson",10,"Herring Gull",6,323,0.0185758513931889
"Magnuson",10,"Hooded Merganser",2,323,0.00619195046439629
"Magnuson",10,"Horned Grebe",15,323,0.0464396284829721
"Magnuson",10,"House Finch",824,323,2.55108359133127
"Magnuson",10,"House Sparrow",36,323,0.111455108359133
"Magnuson",10,"Killdeer",7,323,0.021671826625387
"Magnuson",10,"Lincoln's Sparrow",7,323,0.021671826625387
"Magnuson",10,"Long-billed Dowitcher",1,323,0.00309597523219814
"Magnuson",10,"Mallard",258,323,0.798761609907121
"Magnuson",10,"Mew Gull",10,323,0.0309597523219814
"Magnuson",10,"Northern Flicker",49,323,0.151702786377709
"Magnuson",10,"Northern Shoveler",2,323,0.00619195046439629
"Magnuson",10,"Orange-crowned Warbler",2,323,0.00619195046439629
"Magnuson",10,"Pacific Wren",13,323,0.0402476780185759
"Magnuson",10,"Pied-billed Grebe",2,323,0.00619195046439629
"Magnuson",10,"Pine Siskin",6,323,0.0185758513931889
"Magnuson",10,"Red-breasted Nuthatch",1,323,0.00309597523219814
"Magnuson",10,"Red-necked Grebe",2,323,0.00619195046439629
"Magnuson",10,"Red-tailed Hawk",1,323,0.00309597523219814
"Magnuson",10,"Red-winged Blackbird",23,323,0.0712074303405573
"Magnuson",10,"Ring-billed Gull",136,323,0.421052631578947
"Magnuson",10,"Rock Pigeon",39,323,0.120743034055728
"Magnuson",10,"Ruby-crowned Kinglet",48,323,0.148606811145511
"Magnuson",10,"Savannah Sparrow",20,323,0.0619195046439628
"Magnuson",10,"Sharp-shinned Hawk",6,323,0.0185758513931889
"Magnuson",10,"Short-eared Owl",2,323,0.00619195046439629
"Magnuson",10,"Snow Goose",8,323,0.0247678018575851
"Magnuson",10,"Song Sparrow",180,323,0.557275541795666
"Magnuson",10,"Spotted Towhee",105,323,0.325077399380805
"Magnuson",10,"Steller's Jay",9,323,0.0278637770897833
"Magnuson",10,"Thayer's Gull",4,323,0.0123839009287926
"Magnuson",10,"Western Grebe",27,323,0.0835913312693498
"Magnuson",10,"Western Gull",2,323,0.00619195046439629
"Magnuson",10,"White-crowned Sparrow",23,323,0.0712074303405573
"Magnuson",10,"Yellow-rumped Warbler",135,323,0.417956656346749
"Magnuson",11,"American Coot",362,346,1.04624277456647
"Magnuson",11,"American Crow",329,346,0.950867052023121
"Magnuson",11,"American Goldfinch",67,346,0.19364161849711
"Magnuson",11,"American Robin",880,346,2.54335260115607
"Magnuson",11,"American Wigeon",166,346,0.479768786127168
"Magnuson",11,"Anna's Hummingbird",21,346,0.0606936416184971
"Magnuson",11,"Bald Eagle",7,346,0.0202312138728324
"Magnuson",11,"Barrow's Goldeneye",1,346,0.00289017341040462
"Magnuson",11,"Bewick's Wren",40,346,0.115606936416185
"Magnuson",11,"Black-capped Chickadee",144,346,0.416184971098266
"Magnuson",11,"Bufflehead",374,346,1.08092485549133
"Magnuson",11,"Bushtit",135,346,0.390173410404624
"Magnuson",11,"California Gull",71,346,0.205202312138728
"Magnuson",11,"California Quail",2,346,0.00578034682080925
"Magnuson",11,"Canada Goose",475,346,1.3728323699422
"Magnuson",11,"Canvasback",2,346,0.00578034682080925
"Magnuson",11,"Cedar Waxwing",38,346,0.109826589595376
"Magnuson",11,"Chestnut-backed Chickadee",1,346,0.00289017341040462
"Magnuson",11,"Common Goldeneye",100,346,0.289017341040462
"Magnuson",11,"Common Merganser",33,346,0.0953757225433526
"Magnuson",11,"Cooper's Hawk",4,346,0.0115606936416185
"Magnuson",11,"Dark-eyed Junco",74,346,0.213872832369942
"Magnuson",11,"Double-crested Cormorant",30,346,0.0867052023121387
"Magnuson",11,"Downy Woodpecker",5,346,0.0144508670520231
"Magnuson",11,"Eurasian Wigeon",1,346,0.00289017341040462
"Magnuson",11,"European Starling",3081,346,8.90462427745665
"Magnuson",11,"Fox Sparrow",58,346,0.167630057803468
"Magnuson",11,"Gadwall",92,346,0.265895953757225
"Magnuson",11,"Glaucous-winged Gull",124,346,0.358381502890173
"Magnuson",11,"Golden-crowned Kinglet",20,346,0.0578034682080925
"Magnuson",11,"Golden-crowned Sparrow",64,346,0.184971098265896
"Magnuson",11,"Great Blue Heron",1,346,0.00289017341040462
"Magnuson",11,"Greater Scaup",34,346,0.0982658959537572
"Magnuson",11,"Greater White-fronted Goose",7,346,0.0202312138728324
"Magnuson",11,"Green-winged Teal",10,346,0.0289017341040462
"Magnuson",11,"Herring Gull",16,346,0.046242774566474
"Magnuson",11,"Hooded Merganser",4,346,0.0115606936416185
"Magnuson",11,"Horned Grebe",22,346,0.0635838150289017
"Magnuson",11,"House Finch",1256,346,3.63005780346821
"Magnuson",11,"House Sparrow",31,346,0.0895953757225433
"Magnuson",11,"Killdeer",55,346,0.158959537572254
"Magnuson",11,"Lesser Scaup",115,346,0.332369942196532
"Magnuson",11,"Lincoln's Sparrow",10,346,0.0289017341040462
"Magnuson",11,"Long-tailed Duck",2,346,0.00578034682080925
"Magnuson",11,"Mallard",222,346,0.641618497109827
"Magnuson",11,"Marsh Wren",1,346,0.00289017341040462
"Magnuson",11,"Merlin",1,346,0.00289017341040462
"Magnuson",11,"Mew Gull",109,346,0.315028901734104
"Magnuson",11,"Northern Flicker",34,346,0.0982658959537572
"Magnuson",11,"Northern Shoveler",20,346,0.0578034682080925
"Magnuson",11,"Northern Shrike",1,346,0.00289017341040462
"Magnuson",11,"Pacific Wren",23,346,0.0664739884393064
"Magnuson",11,"Pied-billed Grebe",10,346,0.0289017341040462
"Magnuson",11,"Pine Siskin",9,346,0.0260115606936416
"Magnuson",11,"Red-breasted Merganser",2,346,0.00578034682080925
"Magnuson",11,"Red-breasted Nuthatch",2,346,0.00578034682080925
"Magnuson",11,"Red-necked Grebe",7,346,0.0202312138728324
"Magnuson",11,"Red-tailed Hawk",4,346,0.0115606936416185
"Magnuson",11,"Red-winged Blackbird",39,346,0.11271676300578
"Magnuson",11,"Ring-billed Gull",285,346,0.823699421965318
"Magnuson",11,"Ring-necked Duck",2,346,0.00578034682080925
"Magnuson",11,"Rock Pigeon",69,346,0.199421965317919
"Magnuson",11,"Ruby-crowned Kinglet",80,346,0.23121387283237
"Magnuson",11,"Sharp-shinned Hawk",1,346,0.00289017341040462
"Magnuson",11,"Song Sparrow",150,346,0.433526011560694
"Magnuson",11,"Spotted Towhee",89,346,0.257225433526012
"Magnuson",11,"Steller's Jay",7,346,0.0202312138728324
"Magnuson",11,"Varied Thrush",1,346,0.00289017341040462
"Magnuson",11,"Western Grebe",99,346,0.286127167630058
"Magnuson",11,"Western Meadowlark",3,346,0.00867052023121387
"Magnuson",11,"White-crowned Sparrow",8,346,0.023121387283237
"Magnuson",11,"Wilson's Snipe",1,346,0.00289017341040462
"Magnuson",11,"Yellow-rumped Warbler",7,346,0.0202312138728324
"Magnuson",12,"American Coot",365,351,1.03988603988604
"Magnuson",12,"American Crow",350,351,0.997150997150997
"Magnuson",12,"American Goldfinch",65,351,0.185185185185185
"Magnuson",12,"American Robin",643,351,1.83190883190883
"Magnuson",12,"American Wigeon",563,351,1.6039886039886
"Magnuson",12,"Anna's Hummingbird",23,351,0.0655270655270655
"Magnuson",12,"Bald Eagle",1,351,0.00284900284900285
"Magnuson",12,"Barn Swallow",4,351,0.0113960113960114
"Magnuson",12,"Barrow's Goldeneye",3,351,0.00854700854700855
"Magnuson",12,"Belted Kingfisher",3,351,0.00854700854700855
"Magnuson",12,"Bewick's Wren",37,351,0.105413105413105
"Magnuson",12,"Black-capped Chickadee",136,351,0.387464387464387
"Magnuson",12,"Blue Jay",1,351,0.00284900284900285
"Magnuson",12,"Bufflehead",239,351,0.680911680911681
"Magnuson",12,"Bushtit",120,351,0.341880341880342
"Magnuson",12,"California Gull",76,351,0.216524216524217
"Magnuson",12,"California Quail",6,351,0.0170940170940171
"Magnuson",12,"Canada Goose",205,351,0.584045584045584
"Magnuson",12,"Canvasback",4,351,0.0113960113960114
"Magnuson",12,"Cedar Waxwing",63,351,0.179487179487179
"Magnuson",12,"Cliff Swallow",2,351,0.0056980056980057
"Magnuson",12,"Common Goldeneye",229,351,0.652421652421652
"Magnuson",12,"Common Merganser",48,351,0.136752136752137
"Magnuson",12,"Cooper's Hawk",4,351,0.0113960113960114
"Magnuson",12,"Dark-eyed Junco",56,351,0.15954415954416
"Magnuson",12,"Double-crested Cormorant",33,351,0.094017094017094
"Magnuson",12,"Downy Woodpecker",4,351,0.0113960113960114
"Magnuson",12,"Eared Grebe",1,351,0.00284900284900285
"Magnuson",12,"Eurasian Wigeon",1,351,0.00284900284900285
"Magnuson",12,"European Starling",907,351,2.58404558404558
"Magnuson",12,"Fox Sparrow",52,351,0.148148148148148
"Magnuson",12,"Gadwall",101,351,0.287749287749288
"Magnuson",12,"Glaucous-winged Gull",38,351,0.108262108262108
"Magnuson",12,"Glaucous-winged x Western Gull",7,351,0.0199430199430199
"Magnuson",12,"Golden-crowned Kinglet",8,351,0.0227920227920228
"Magnuson",12,"Golden-crowned Sparrow",80,351,0.227920227920228
"Magnuson",12,"Great Blue Heron",7,351,0.0199430199430199
"Magnuson",12,"Greater Scaup",722,351,2.05698005698006
"Magnuson",12,"Green-winged Teal",13,351,0.037037037037037
"Magnuson",12,"Herring Gull",4,351,0.0113960113960114
"Magnuson",12,"Hooded Merganser",10,351,0.0284900284900285
"Magnuson",12,"Horned Grebe",5,351,0.0142450142450142
"Magnuson",12,"House Finch",1089,351,3.1025641025641
"Magnuson",12,"House Sparrow",44,351,0.125356125356125
"Magnuson",12,"Killdeer",63,351,0.179487179487179
"Magnuson",12,"Lesser Scaup",261,351,0.743589743589744
"Magnuson",12,"Lincoln's Sparrow",8,351,0.0227920227920228
"Magnuson",12,"Mallard",186,351,0.52991452991453
"Magnuson",12,"Marsh Wren",4,351,0.0113960113960114
"Magnuson",12,"Mew Gull",71,351,0.202279202279202
"Magnuson",12,"Northern Flicker",33,351,0.094017094017094
"Magnuson",12,"Northern Rough-winged Swallow",11,351,0.0313390313390313
"Magnuson",12,"Northern Shoveler",31,351,0.0883190883190883
"Magnuson",12,"Northwestern Crow",3,351,0.00854700854700855
"Magnuson",12,"Olive-sided Flycatcher",2,351,0.0056980056980057
"Magnuson",12,"Pacific Wren",22,351,0.0626780626780627
"Magnuson",12,"Peregrine Falcon",2,351,0.0056980056980057
"Magnuson",12,"Pied-billed Grebe",13,351,0.037037037037037
"Magnuson",12,"Pine Siskin",40,351,0.113960113960114
"Magnuson",12,"Red-breasted Merganser",3,351,0.00854700854700855
"Magnuson",12,"Red-necked Grebe",12,351,0.0341880341880342
"Magnuson",12,"Red-tailed Hawk",11,351,0.0313390313390313
"Magnuson",12,"Red-winged Blackbird",81,351,0.230769230769231
"Magnuson",12,"Redhead",2,351,0.0056980056980057
"Magnuson",12,"Ring-billed Gull",194,351,0.552706552706553
"Magnuson",12,"Ring-necked Duck",12,351,0.0341880341880342
"Magnuson",12,"Rock Pigeon",71,351,0.202279202279202
"Magnuson",12,"Ruby-crowned Kinglet",110,351,0.313390313390313
"Magnuson",12,"Savannah Sparrow",5,351,0.0142450142450142
"Magnuson",12,"Song Sparrow",127,351,0.361823361823362
"Magnuson",12,"Spotted Sandpiper",2,351,0.0056980056980057
"Magnuson",12,"Spotted Towhee",85,351,0.242165242165242
"Magnuson",12,"Vaux's Swift",3,351,0.00854700854700855
"Magnuson",12,"Western Grebe",20,351,0.056980056980057
"Magnuson",12,"Western Gull",4,351,0.0113960113960114
"Magnuson",12,"White-crowned Sparrow",3,351,0.00854700854700855
"Magnuson",12,"Wilson's Snipe",1,351,0.00284900284900285
"Magnuson",12,"Yellow-rumped Warbler",14,351,0.0398860398860399
"Seward Park",1,"American Coot",87,118,0.73728813559322
"Seward Park",1,"American Crow",664,118,5.6271186440678
"Seward Park",1,"American Goldfinch",3,118,0.0254237288135593
"Seward Park",1,"American Robin",132,118,1.11864406779661
"Seward Park",1,"American Wigeon",31,118,0.26271186440678
"Seward Park",1,"Anna's Hummingbird",4,118,0.0338983050847458
"Seward Park",1,"Bald Eagle",31,118,0.26271186440678
"Seward Park",1,"Belted Kingfisher",2,118,0.0169491525423729
"Seward Park",1,"Bewick's Wren",39,118,0.330508474576271
"Seward Park",1,"Black-capped Chickadee",117,118,0.991525423728814
"Seward Park",1,"Brown Creeper",24,118,0.203389830508475
"Seward Park",1,"Bufflehead",55,118,0.466101694915254
"Seward Park",1,"Bushtit",32,118,0.271186440677966
"Seward Park",1,"Canada Goose",129,118,1.09322033898305
"Seward Park",1,"Chestnut-backed Chickadee",297,118,2.51694915254237
"Seward Park",1,"Common Goldeneye",30,118,0.254237288135593
"Seward Park",1,"Common Merganser",33,118,0.279661016949153
"Seward Park",1,"Common Raven",2,118,0.0169491525423729
"Seward Park",1,"Cooper's Hawk",1,118,0.00847457627118644
"Seward Park",1,"Dark-eyed Junco",20,118,0.169491525423729
"Seward Park",1,"Double-crested Cormorant",16,118,0.135593220338983
"Seward Park",1,"Downy Woodpecker",13,118,0.110169491525424
